item ID (Read-Only),original ID,type,created (Read-Only),updated (Read-Only),creator (Read-Only),last read (Read-Only),read,notes,color,flag,ratings,doi,patent_id,pmid,pmcid,arxiv,file (Read-Only),year,Library URL,PDF URL,First author,Last author,Title,Author,Journal,ISSN,Url,Abstract,Date,Journal Abbreviation,Pages,Issue,Volume,Tags,Citekey,Editor,Language,Archive Location,eissn
c5f897e9-2dce-4bdb-85ca-cbea7d941ecc,cb5df542e9dd930210396d0428a009809a88f6a6e9b9cbdf22ed2320c1093f00,article,2026-04-22T20:24:33Z,2026-05-28T23:51:19Z,sophie.huebler@utah.edu (Sophie Huebler),2026-05-13T18:19:46Z,True,,,False,,10.1038/nm.4380,,28759053,,,"login.ezproxy.lib.utah.edu 4/23/2026, 12:26:16 PM.pdf",2017,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/c5f897e9-2dce-4bdb-85ca-cbea7d941ecc,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:c5f897e9-2dce-4bdb-85ca-cbea7d941ecc,"Legoff, Jérôme","Chiu, Charles Y",The eukaryotic gut virome in hematopoietic stem cell transplantation: new clues in enteric graft-versus-host disease,"Legoff, Jérôme; Resche-Rigon, Matthieu; Bouquet, Jerome; Robin, Marie; Naccache, Samia N; Mercier-Delarue, Séverine; Federman, Scot; Samayoa, Erik; Rousseau, Clotilde; Piron, Prescillia; Kapel, Nathalie; Simon, François; Socié, Gérard; Chiu, Charles Y",Nature Medicine,1078-8956,http://dx.doi.org/10.1038/nm.4380,"Charles Chiu and colleagues analyze the gut viromes of recipients of hematopoietic stem cell transplantation and identify characteristics associated with the severity of graft-versus-host disease in the gut. Much attention has been focused on the role of the bacterial microbiome in human health, but the virome is understudied. Although previously investigated in individuals with inflammatory bowel diseases or solid-organ transplants1,2, virome dynamics in allogeneic hematopoietic stem cell transplantation (HSCT) and enteric graft-versus-host disease (GVHD) remain unexplored. Here we characterize the longitudinal gut virome in 44 recipients of HSCT using metagenomics. A viral 'bloom' was identified, and significant increases were demonstrated in the overall proportion of vertebrate viral sequences following transplantation (P = 0.02). Increases in both the rates of detection (P < 0.0001) and number of sequences (P = 0.047) of persistent DNA viruses (anelloviruses, herpesviruses, papillomaviruses and polyomaviruses) over time were observed in individuals with enteric GVHD relative to those without, a finding accompanied by a reduced phage richness (P = 0.01). Picobirnaviruses were detected in 18 individuals (40.9%), more frequently before or within a week after transplant than at later time points (P = 0.008). In a time-dependent Cox proportional-hazards model, picobirnaviruses were predictive of the occurrence of severe enteric GVHD (hazard ratio, 2.66; 95% confidence interval (CI) = 1.46–4.86; P = 0.001), and correlated with higher fecal levels of two GVHD severity markers, calprotectin and α1-antitrypsin. These results reveal a progressive expansion of vertebrate viral infections over time following HSCT, and they suggest an unexpected association of picobirnaviruses with early post-transplant GVHD.",2017 Sep,Nat. Med.,1080-1085,9,23,"Prompt Gen,Screen2.1,SecondPassAI-Include",legoff2017eukaryotic-c5f,,eng,,1078-8956
db73a6e5-c997-46f2-9cd0-d8e75191e9c6,46fca47780d923d74e623c50f5e77cc1909534ac4bd49257f7491a01ad153013,article,2026-04-22T20:24:33Z,2026-05-28T23:51:18Z,sophie.huebler@utah.edu (Sophie Huebler),,False,,,False,,10.1182/blood.2019000823,,31697827,PMC6908833,,1-s2.0-S0006497120731459-main.pdf,2019,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/db73a6e5-c997-46f2-9cd0-d8e75191e9c6,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:db73a6e5-c997-46f2-9cd0-d8e75191e9c6,"Koyama, Motoko","Hill, Geoffrey R.",The primacy of gastrointestinal tract antigen-presenting cells in lethal graft-versus-host disease,"Koyama, Motoko; Hill, Geoffrey R.",Blood,0006-4971,http://dx.doi.org/10.1182/blood.2019000823," Allogeneic stem cell transplantation is a cornerstone of curative therapy for high-risk and/or advanced hematological malignancies but remains limited by graft-versus-host disease (GVHD). GVHD is initiated by the interaction between recipient antigen-presenting cells (APCs) and donor T cells, culminating in T-cell differentiation along pathogenic type-1 and type-17 paradigms at the expense of tolerogenic regulatory T-cell patterns. Type-1 and type-17 T cells secrete cytokines (eg, granulocyte-macrophage colony-stimulating factor and interferon-γ) critical to the cytokine storm that amplifies expansion of donor APCs and their alloantigen presentation. It has become increasingly clear that pathogenic donor T-cell differentiation is initiated by both professional recipient APCs (eg, dendritic cells [DCs]) and nonprofessional APCs (eg, epithelial and mesenchymal cells), particularly within the gastrointestinal (GI) tract. In the immediate peritransplantation period, these APCs are profoundly modified by pathogen-associated molecular pattern (PAMP)/damage-associated molecular pattern (DAMP) signals derived from conditioning and intestinal microbiota. Subsequently, donor DCs in the GI tract are activated by DAMP/PAMP signals in the colon that gain access to the lamina propria once the mucosal barrier mucosa is compromised by GVHD. This results in donor DC expansion and alloantigen presentation in the colon and subsequent migration into the mesenteric lymph nodes. Here, new donor T cells are primed, expanded, differentiated, and imprinted with gut-homing integrins permissive of migration into the damaged GI tract, resulting in the lethal feed-forward cascade of GVHD. These new insights into our understanding of the cellular and molecular factors initiating GVHD, both spatially and temporally, give rise to a number of logical therapeutic targets, focusing on the inhibition of APC function in the GI tract.",2019 Dec 12,Blood,2139-2148,24,134,SecondPassAI-Include,koyama2019primacy-db7,,eng,,0006-4971
ee501b42-19ea-433d-9882-88dac3816008,4e473315d1ce7fc5ee803661858b404958e21b6ce948c59dd0eacaef640a38b7,article,2026-04-22T20:24:33Z,2026-05-28T23:51:19Z,sophie.huebler@utah.edu (Sophie Huebler),,False,Requested full text. Book chapter.,,False,,10.1007/978-3-031-84988-6_6,,40488826,,,1954695.pdf,2025,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/ee501b42-19ea-433d-9882-88dac3816008,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:ee501b42-19ea-433d-9882-88dac3816008,"Lee, Catherine J.","Carpenter, Paul A.",Clinical Management of Challenges in Allogeneic Stem Cell Transplant,"Lee, Catherine J.; Carpenter, Paul A.",Advances in Experimental Medicine and Biology,0065-2598,http://dx.doi.org/10.1007/978-3-031-84988-6_6,"For several decades, graft-versus-host disease (GVHD) has been a long-standing barrier to successful allogenic hematopoietic cell transplantation and a significant cause of post-transplant morbidity and mortality. Initially described as secondary disease or wasting syndrome in transplanted mice, the pathobiology of GVHD is increasingly understood as a dynamic interplay between innate and adaptive immunity in response to initial tissue damage, leading to inflammation and end-organ damage. In parallel, more uniform symptom capture, diagnosis, and response criteria have facilitated rigorous clinical trial design and conduct; together, these advancements have facilitated the development of novel GVHD prevention and treatment strategies. While these advancements have improved the GVHD treatment paradigm, new questions arise within this complex patient population. This chapter discusses several of the most pertinent current clinical practice challenges in GVHD, including its earlier diagnosis, risk stratification, initial and more advanced stage management, as well as a renewed focus on supportive care, given our increased understanding of key roles played by the human microbiome.",2025,Adv. Exp. Med. Biol.,103-128,,1475,SecondPassAI-Include,lee2025clinical-ee5,,eng,,0065-2598
efe0909a-80ff-4bdb-84de-a431de343303,2dd7a83c9b9462b844f6120beea88d0a2c8ea7f81a96cd0e156dceb469e06927,article,2026-04-22T20:24:33Z,2026-05-28T23:51:19Z,sophie.huebler@utah.edu (Sophie Huebler),2026-05-19T17:18:25Z,True,,,False,,10.1016/s2352-3026(22)00223-x,,36174640,,,1-s2.0-S235230262200223X.pdf,2022,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/efe0909a-80ff-4bdb-84de-a431de343303,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:efe0909a-80ff-4bdb-84de-a431de343303,"Malard, Florent","Mohty, Mohamad",Faecal microbiota transplantation in patients with haematological malignancies undergoing cellular therapies: from translational research to routine clinical practice,"Malard, Florent; Gaugler, Béatrice; Mohty, Mohamad",The Lancet Haematology,2352-3026,http://dx.doi.org/10.1016/s2352-3026(22)00223-x,"The effect of the gut microbiota on patients’ outcomes after allogeneic haematopoietic cell transplantation (HCT) is now well established. In particular, gut microbiota dysbiosis has been associated with acute graft-versus-host disease (GVHD). Furthermore, increasing data also suggest an effect of the gut microbiota on outcome after autologous HCT and CAR T cells. In fact, the bacterial gut microbiota interplays with the immune system and contributes to immunological complication and antitumour response to treatment. Therefore, faecal microbiota transplantation has been evaluated in patients with haematological malignancies for various indications, including Clostridioides difficile infection, eradication of multidrug-resistant bacteria, and steroid refractory acute GVHD. In addition, use of prophylactic faecal microbiota transplantation to restore the gut microbiota and improve patients’ outcomes is being developed in the setting of allogeneic HCT, but also probably very soon in patients receiving autologous HCT or CAR T cells.",2022 Oct, Lancet Haematol.,e776-e785,10,9,SecondPassAI-Include,malard2022faecal-efe,,eng,,2352-3026
f967c5ee-f94b-4276-9c32-7d68e2532419,5a086c12e1740ec213c063419937b7dd7cc186d8be949254a26441f5edf4f420,article,2026-04-22T20:24:33Z,2026-05-28T23:51:19Z,sophie.huebler@utah.edu (Sophie Huebler),,False,,,False,,10.1182/blood-2014-07-583906,,25124784,PMC4133503,,1-s2.0-S0006497120398268-main.pdf,2014,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/f967c5ee-f94b-4276-9c32-7d68e2532419,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:f967c5ee-f94b-4276-9c32-7d68e2532419,Levine,"John, E.",Less (bacterial diversity) is more (deaths),"Levine; John, E.",Blood,0006-4971,http://dx.doi.org/10.1182/blood-2014-07-583906,"In this issue of Blood, Taur et al demonstrate that a lack of intestinal       microbial diversity independently predicts nonrelapse mortality (NRM) in       allogeneic hematopoietic cell transplant recipients. At the time of engraftment,       patients with low microbial diversity were at fivefold higher risk for NRM than       patients with high microbial diversity, primarily because of graft-versus-host       disease (GVHD).",2014 Aug 14,Blood,995-996,7,124,SecondPassAI-Include,levine2014less-f96,,eng,,0006-4971
1baa2d4b-395b-4fb6-957f-277d91084a31,a0814c5113a00abc3f6ae08e9b93cbe412f815d907e5c0d796a3b0ab554c0899,article,2026-04-22T20:24:32Z,2026-05-28T23:51:21Z,sophie.huebler@utah.edu (Sophie Huebler),,False,,,False,,10.21101/cejph.a5393,,31951695,,,document (1).pdf,2019,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/1baa2d4b-395b-4fb6-957f-277d91084a31,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:1baa2d4b-395b-4fb6-957f-277d91084a31,"Parco, Sergio","Palmisciano, Giuseppina",Microbiome and diversity indices during blood stem cells transplantation - new perspectives?,"Parco, Sergio; Benericetti, Giulia; Vascotto, Fulvia; Palmisciano, Giuseppina",Central European Journal of Public Health,1210-7778,http://dx.doi.org/10.21101/cejph.a5393,"OBJECTIVE: The human body is colonized by bacteria, fungi and viruses. Resident commensal bacteria are a fundamental line of resistance to colonization by exogenous microbes. They actively regulate the production of nutrients by the host through a negative feedback mechanism, in order to prevent the availability of nutrients for potential pathogens. While only a small fraction of these microorganism may be pathogenic, the relationship between host and commensal microbiome is now studied as a whole, impacting several aspects of the host biology. Some studies have made clear the progresses in examining the role of microbiome on transplants and graft versus host disease (GVHD) severity and its pathogenesis: the risk of complications from allogenic hematopoietic stem cells transplantation (HSCT) is greater with the highest mortality if a patient has a lower bacterial diversity in the gut prior to the transplantation process beginning. Microbiota-associated molecular patterns are directly recognized by pathogen recognition receptors. The development of molecular methods has greatly expanded our knowledge of the composition and function of the microbiome in health and disease, shortening the response times vs. microbiological culture tests. The gut flora can make the difference when it comes to allo-HSCT. The aim of the study was to monitor microbiome of 10 children during allo-HSCT. METHODS: Oral specimens and gut faecal microbiome (100 grams) samples were collected at 2, 16, 24 days. The samples were analysed by polymerase chain reaction and primary sequencing was done. To calculate the biodiversity of microbiome the Shannon index and the Observed species index were chosen. RESULTS: Our study suggests some differences in the diversity indices (DIs) in 5 children affected by GVHD vs. not affected. The DIs in oral and faecal specimens show in all patients a diminution in the post-transplant phase with an improvement in species diversity after 16 days from the transplant. The Observed species index in faeces specimens after 16 days was higher in patients which had not GVHD; moreover, patients with GVHD showed a deterioration at 24 days. Oral specimens after 24 days showed a parallel trend in the two groups. The Shannon index shows a downward trend in faeces specimens of the children with GVHD at 24 days; the children without GVHD recover a good trend of entropy. Oral specimens at 24 days show low entropy in the two groups. Very aggressive bacterial species as Cronobacter and Routella in the faeces specimens of a child had not serious consequences for disease status: Cronobacter were not present 24 days after transplantation. CONCLUSIONS: The data show the microbial metabolome could have an impact on patients with GVHD vs. no GVHD. A better understanding of the role of the oral and gut microbiome in GVHD can give directions to move towards the development of innovative approaches for preventing GVHD following allo-HCT, reducing also antibiotic therapy.",2019 Dec,Cent. Eur. J. Public Heal.,335-339,4,27,SecondPassAI-Include,parco2019microbiome-1ba,,eng,,1210-7778
2619a4e5-407b-47f5-ade1-e0bcee0ff60c,7b350b3d1a9bc8a326e74184b06983016147a6cf23dffcfdb47c96a30c813865,article,2026-04-22T20:24:32Z,2026-05-28T23:51:21Z,sophie.huebler@utah.edu (Sophie Huebler),,False,,,False,,10.1111/bjh.16458,,32086815,PMC7536617,,Br J Haematol - 2020 - Rashidi - An alpha%E2%80%90defensin gene single nucleotide polymorphism modulates the gut microbiota and may.pdf,2020,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/2619a4e5-407b-47f5-ade1-e0bcee0ff60c,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:2619a4e5-407b-47f5-ade1-e0bcee0ff60c,"Rashidi, Armin","Weisdorf, Daniel J.",An alpha‐defensin gene single nucleotide polymorphism modulates the gut microbiota and may alter the risk of acute graft‐versus‐host disease,"Rashidi, Armin; Herman, Adam; Gomes, Antonio L. C.; Peled, Jonathan U.; Jenq, Robert R.; Brereton, Daniel G.; Staley, Christopher; Blazar, Bruce R.; Weisdorf, Daniel J.",British Journal of Haematology,0007-1048,http://dx.doi.org/10.1111/bjh.16458,"We previously reported a protective association between single nucleotide polymorphisms (SNPs; rs4415345G and rs4610776A alleles) of Paneth cell α‐defensin‐5 against acute graft‐versus‐host disease (aGVHD). Because dysbiosis has been associated with aGVHD, we hypothesized that these SNPs may have a gut microbiota signature. In Lasso regression analysis of 248 healthy individuals, rs4415345G was associated with a higher abundance of Odoribacter splanchnicus, an anaerobic butyrogenic commensal. In multivariable analysis of data from 613 allogeneic haematopoietic cell transplant recipients, peri‐engraftment presence of O. splanchnicus was associated with ~50% lower risk for grade II–IV aGVHD (hazard ratio 0·53, 95% confidence interval 0·28–1·00, P = 0·05). O. splanchnicus may protect rs4415345G individuals against aGVHD.",2020 Jun,Br. J. Haematol.,926-930,5,189,SecondPassAI-Include,rashidi2020alphadefensin-261,,eng,,0007-1048
9bea25a7-a0cb-46b9-b944-ba4fadb4a7d2,b4d473f54539dc382d1b9169052556e6cee96a52edd495c68162fcc0abdbf948,article,2026-04-22T20:24:32Z,2026-05-28T23:51:21Z,sophie.huebler@utah.edu (Sophie Huebler),,False,,,False,,10.1186/s12967-016-1094-3,,27912759,PMC5135767,,"login.ezproxy.lib.utah.edu 4/23/2026, 12:28:49 PM.pdf",2016,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/9bea25a7-a0cb-46b9-b944-ba4fadb4a7d2,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:9bea25a7-a0cb-46b9-b944-ba4fadb4a7d2,"Raghunathan, Vikram M.","Lim, Seah H.",Intestinal dysbiosis and allogeneic hematopoietic progenitor cell transplantation,"Raghunathan, Vikram M.; Sheng, Iris; Lim, Seah H.",Journal of Translational Medicine,1479-5876,http://dx.doi.org/10.1186/s12967-016-1094-3,"The intestinal microbiota is a diverse and dynamic ecosystem that is increasingly understood to play a vital role in human health. Hematopoietic stem cell transplant recipients undergo prolonged exposure to antimicrobials, chemotherapeutic agents, and immunosuppressants, resulting in profound shifts in the gut microbiome. A growing body of research has revealed the ways in which these microbiologic shifts shape immune modulation, affecting susceptibility to infections and graft-versus-host disease, the two major post-transplant complications in this population. As transplant medicine becomes increasingly personalized, the potential for microbiome-modulating treatments holds immense potential. Strategies to preserve the intestinal microbiota, including targeted antibiotics, prebiotics and probiotics, and fecal microbiota transplant could mitigate some of the microbiologic shifts in stem cell transplant recipients, and reduce the incidence of peri-transplant morbidity and mortality.",2016 Dec 3,J. Transl. Med.,335,1,14,SecondPassAI-Include,raghunathan2016intestinal-9be,,eng,,1479-5876
c65ad455-7ff4-43ff-a595-bd1406c27936,8cca24de1bfc23dbd2f4056e755c70611169c03d68530b6bf29ed2c3c332e0ff,article,2026-04-22T20:24:32Z,2026-05-28T23:51:20Z,sophie.huebler@utah.edu (Sophie Huebler),,False,,,False,,10.3390/cells13181524,,39329708,PMC11431085,,cells-13-01524-v2.pdf,2024,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/c65ad455-7ff4-43ff-a595-bd1406c27936,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:c65ad455-7ff4-43ff-a595-bd1406c27936,"Olivieri, Attilio","Mancini, Giorgia",Current Approaches for the Prevention and Treatment of Acute and Chronic GVHD,"Olivieri, Attilio; Mancini, Giorgia",Cells,2073-4409,http://dx.doi.org/10.3390/cells13181524,"Whereas aGVHD has strong inflammatory components, cGVHD displays autoimmune and fibrotic features; incidence and risk factors are similar but not identical; indeed, the aGVHD is the main risk factor for cGVHD. Calcineurin Inhibitors (CNI) with either Methotrexate (MTX) or Mycophenolate (MMF) still represent the standard prophylaxis in HLA-matched allogeneic stem cell transplantation (HSCT); other strategies focused on ATG, Post-Transplant Cyclophosphamide (PTCy), Abatacept and graft manipulation. Despite the high rate, first-line treatment for aGVHD is represented by corticosteroids, and Ruxolitinib is the standard second-line therapy; investigational approaches include Microbiota transplant and the infusion of Mesenchymal stem cells. GVHD is a pleiotropic disease involving any anatomical district; also, Ruxolitinib represents the standard for steroid-refractory cGVHD in this setting. It is a pleiotropic disease involving any anatomical district; also, Ruxolitinib represents the standard for steroid-refractory cGVHD in this setting. Extracorporeal Photopheresis (ECP) is still an option used for steroid refractoriness or to achieve a steroid-sparing. For Ruxolitinib-refractory cGVHD, Belumosudil and Axatilimab represent the most promising agents. Bronchiolitis obliterans syndrome (BOS) still represents a challenge; among the compounds targeting non-immune effectors, Alvelestat, a Neutrophil elastase inhibitor, seems promising in BOS. Finally, in both aGVHD and cGVHD, the association of biological markers with specific disease manifestations could help refine risk stratification and the availability of reliable biomarkers for specific treatments.",2024 Sep 11,Cells,1524,18,13,SecondPassAI-Include,olivieri2024current-c65,,eng,,2073-4409
d6590e8e-650a-46e0-aea0-559a27143bec,dab923e7b60b4d895e7e14613d0e0fea1f98b8961841214dca66e2936461e471,article,2026-04-22T20:24:32Z,2026-06-01T22:44:09Z,sophie.huebler@utah.edu (Sophie Huebler),2026-06-02T01:18:57Z,True,,,False,,10.1177/03000605211063292,,34918995,PMC8728789,,"pmc.ncbi.nlm.nih.gov 4/23/2026, 11:39:34 AM.pdf",2021,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/d6590e8e-650a-46e0-aea0-559a27143bec,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:d6590e8e-650a-46e0-aea0-559a27143bec,"Qi, Ling","Li, Fei",Steroid-resistant intestinal aGVHD and refractory CMV and EBV infections complicated by haplo-HSCT were successfully rescued by FMT and CTL infusion,"Qi, Ling; Huang, Xianbao; He, Cong; Ji, Dexiang; Li, Fei",Journal of International Medical Research,0300-0605,http://dx.doi.org/10.1177/03000605211063292,"Haploidentical hematopoietic stem cell transplantation (haplo-HSCT) produces similar survival outcomes as HLA-matched sibling donor allogeneic HCST in younger patients with acquired severe aplastic anemia (SAA). This study reported a 29-years-old man with SAA and intracranial hemorrhage who underwent haplo-HSCT with a modified BU/CY + ATG conditioning regimen. Neutrophil and platelet engraftment were both achieved on day 14 after HSCT. The patient developed grade IV acute graft-versus-host disease (aGVHD) on day 20 and acquired cytomegalovirus (CMV) and Epstein–Barr virus (EBV) infections on day 47. After the failure of methylprednisolone, basiliximab, ruxolitinib, and antiviral treatment, the patient was diagnosed with steroid-resistant grade IV aGVHD and refractory CMV and EBV infections. We performed fecal microbiota transplantation and infused CMV- and EBV-specific cytotoxic T lymphocytes. After that the stool volume and frequency gradually decreased, and viral DNA was undetectable on day 80. This report provides helpful clinical experience for treating steroid-resistant aGVHD and refractory viral infections.",2021 Dec,J. Int. Méd. Res.,03000605211063292,12,49,"SecondPassAI-EdgeCase-Include,SecondPassAI-EdgeCaseReason-CaseStudy,ThirdPass-Include",qi2021steroidresistant-d65,,eng,,0300-0605
3b44aadb-f4db-4773-ab2d-b692d5ed64c7,0732b31f693dea181a8258853ae4d3301f5db946e7bfbf0d7880078b7ee7f83a,article,2026-04-22T20:24:30Z,2026-05-28T23:51:22Z,sophie.huebler@utah.edu (Sophie Huebler),,False,,,False,,10.1007/s00281-019-00769-w,,31673757,,,document.pdf,2019,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/3b44aadb-f4db-4773-ab2d-b692d5ed64c7,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:3b44aadb-f4db-4773-ab2d-b692d5ed64c7,"Thiagarajan, Sindhu","Hildner, Kai",Resolution of acute intestinal graft-versus-host disease,"Thiagarajan, Sindhu; Neurath, Markus F.; Hildner, Kai",Seminars in Immunopathology,1863-2297,http://dx.doi.org/10.1007/s00281-019-00769-w,"Allogeneic transplantation of hematopoietic stem cells (allo-HCT) represents an increasingly employed therapeutic approach to potentially cure patients suffering from life-threatening malignant and autoimmune disorders. Despite its lifesaving potential, immune-mediated allo-reactivity inherent to the allogeneic transplantation can be observed within up to 50% of all allo-HCT patients regularly resulting in the manifestation of acute and/or chronic graft-versus-host disease (GvHD). Mechanistically, especially donor T cells are assumed to chiefly drive inflammation that can occur in virtually all organs, with the skin, liver, and gut representing as the most frequently affected anatomic sites. Especially in the presence of intestinal manifestations of GvHD, the risk that the disease takes a life-threatening, potentially fatal course is significantly increased. In the light of a rapid gain of knowledge in respect to decode innate and adaptive immunity related mechanisms as, e.g., cytokine networks, intracellular signaling pathways or environmental triggers as, e.g., the intestinal microbiota and the development of novel therapeutic approaches, detailed insight into endogenous mechanisms seeking to counterbalance the proinflammatory machinery or to proactively foster signals promoting the resolution of allo-driven intestinal inflammation is emerging. Here, we seek to highlight the key aspects of those mechanisms involved in and contributing to the resolution of GvHD-associated intestinal inflammation. Concomitantly, we would like to briefly outline and discuss promising future experimental targets suitable to be therapeutically employed to directionally deflect the tissue response from a proinflammatory to an inflammation-resolving type of intestinal GvHD after allo-HCT.",2019 Nov,Semin. Immunopathol.,655-664,6,41,SecondPassAI-Include,thiagarajan2019resolution-3b4,,eng,,1863-2297
d1346f1e-1a91-4608-854b-4e27f4892c71,c279d5c31d130f97ef287c26bdc7ee2bf446ba8c02d739958635ab12e7d24cf9,article,2026-04-22T20:24:30Z,2026-06-01T22:22:15Z,sophie.huebler@utah.edu (Sophie Huebler),2026-06-01T22:14:10Z,True,,,False,,10.1016/j.jtct.2022.04.018,,35489611,,,1-s2.0-S2666636722012416-main.pdf,2022,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/d1346f1e-1a91-4608-854b-4e27f4892c71,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:d1346f1e-1a91-4608-854b-4e27f4892c71,"Saqr, Abdelrahman","Jacobson, Pamala A.",Reduced Enterohepatic Recirculation of Mycophenolate and Lower Blood Concentrations Are Associated with the Stool Bacterial Microbiome after Hematopoietic Cell Transplantation,"Saqr, Abdelrahman; Carlson, Brooke; Staley, Christopher; Rashidi, Armin; Al-Kofahi, Mahmoud; Kaiser, Thomas; Holtan, Shernan; MacMillan, Margaret; Young, Jo-Anne; Jurdi, Najla El; Weisdorf, Daniel; Khoruts, Alexander; Jacobson, Pamala A.",Transplantation and Cellular Therapy,2666-6367,http://dx.doi.org/10.1016/j.jtct.2022.04.018,"Mycophenolate mofetil (MMF) is an important immunosuppressant used after allogeneic hematopoietic cell transplantation (HCT). MMF has a narrow therapeutic index, and blood concentrations of mycophenolic acid (MPA), the active component of MMF, are highly variable. Low MPA concentrations are associated with the risk of graft-versus-host disease (GVHD), whereas high concentrations are associated with toxicity. Reasons for variability are not well known and may include the presence of β-glucuronidase-producing bacteria in the gastrointestinal tract, which enhance MPA enterohepatic recirculation (EHR) by transforming MPA metabolites formed in the liver back to MPA. This study was conducted to determine whether individuals with high MPA EHR have a greater abundance of β-glucuronidase-producing bacteria in their stool and higher MPA concentrations compared with those with low EHR. We conducted a pharmacomicrobiomics study in 20 adult HCT recipients receiving a myeloablative or reduced-intensity preparative regimen. Participants received MMF 1 g i.v. every 8 hours with tacrolimus. Intensive pharmacokinetic sampling of MMF was conducted before hospital discharge; total MPA, MPA glucuronide (MPAG), and acyl-glucuronide metabolite (acylMPAG) were measured. EHR was defined as the ratio of MPA area under the concentration-versus-time curve (AUC)4-8 to MPA AUC0-8. Differences in stool microbiome diversity and composition, determined by shotgun metagenomic sequencing, were compared above and below the median EHR (22%; range, 5% to 44%). The median EHR was 12% in the low EHR group and 29% in the high EHR group. MPA troughs, MPA AUC4-8, and acyl-glucuronide metabolite (acylMPAG) AUC4-8/AUC0-8 ratio were greater in the high EHR group compared with the low EHR group (1.53 μg/mL versus .28 μg/mL [P = .0001], 7.33 hour·μg/mL versus 1.79 hour·μg/mL [P = .0003], and .33 hour·μg/mL versus .24 hour·μg/mL [P = .0007], respectively). MPA AUC0-8 was greater in the high EHR group than in the low EHR group, and the difference trended toward significance (22.8 hour·μg/mL versus 15.3 hour·μg/mL; P = .06). Bacteroides vulgatus, Bacteroides stercoris, and Bacteroides thetaiotaomicron were 1.2- to 2.4-fold more abundant (P = .039, .024, and .046, respectively) in the high EHR group. MPA EHR was positively correlated with B. vulgatus (⍴ = .58; P ≤ .01) and B. thetaiotaomicron (⍴ = .46; P < .05) and negatively correlated with Blautia hydrogenotrophica (⍴ = -.53; P < .05). Therapeutic MPA troughs were achieved in 80% of patients in the high EHR group but in no patients in the low EHR group. There was a trend toward differences in MPA AUC0-8 and MPA concentration at steady-state (μg/mL) between the high EHR group versus the low EHR group (P = .06). MPA EHR was variable. Patients with high MPA EHR had greater abundance of Bacteroides species in stool and higher MPA exposure compared with patients with low MPA EHR. Therefore, Bacteroides may be protective against poor outcomes, such as graft-versus-host disease, in some patients but may increase the risk of MPA adverse effects in others. These data need to be confirmed and studied after oral MMF therapy.",2022 Jul,Transplant. Cell. Ther.,372.e1-372.e9,7,28,"SecondPassAI-EdgeCase-Exclude,SecondPassAI-EdgeCaseReason-GVHDNotPrimary,SecondPassAI-ExcludeReason-NoGVHDOutcome,ThirdPass-Include",saqr2022reduced-d13,,eng,,2666-6367
