item ID (Read-Only),original ID,type,created (Read-Only),updated (Read-Only),creator (Read-Only),last read (Read-Only),read,notes,color,flag,ratings,doi,patent_id,pmid,pmcid,arxiv,file (Read-Only),year,Library URL,PDF URL,First author,Last author,Title,Author,Journal,ISSN,Abstract,Date,Journal Abbreviation,Issue,Volume,Language,Tags,eissn,Pages,Archive Location,Citekey
9295fd82-d5fd-431f-8b2d-58e6bd3313f1,,article,2026-04-22T20:34:08Z,2026-04-22T20:34:08Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/9295fd82-d5fd-431f-8b2d-58e6bd3313f1,,,,Evaluating Effects of Age-related Microbiota Modulations in Hematopoietic Stem Cell Transplant Patients,,,,,,,,,,,,,,
968e7e76-7c2d-401e-b954-7bf47b129044,,article,2026-04-22T20:34:08Z,2026-04-22T20:34:08Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.1182/blood.2020006611,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/968e7e76-7c2d-401e-b954-7bf47b129044,,,,Create a healthy diet after transplant!,,,0006-4971,,,,1,136,,,,,,
9c849487-604d-46ff-bb72-2841383c9c74,,article,2026-04-22T20:34:08Z,2026-04-22T20:34:08Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.1182/blood-2023-187950,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/9c849487-604d-46ff-bb72-2841383c9c74,,,,Diagnostic Performance and Clinical Impacts of Metagenomic Sequencing after Allogeneic Hematopoietic Stem Cell Transplantation,,,0006-4971,,,,,142,,,,,,
9d337c40-4233-4eb8-8289-da0fb6b7bd91,,article,2026-04-22T20:34:08Z,2026-04-22T20:34:08Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/9d337c40-4233-4eb8-8289-da0fb6b7bd91,,,,Chronic GVHD: Intersecting Aspects in Systemic and Ocular Disease,,,,,,,,,,,,,,
a088524a-8bfd-4839-b401-4fdc030d2fef,,article,2026-04-22T20:34:08Z,2026-04-22T20:34:08Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/a088524a-8bfd-4839-b401-4fdc030d2fef,,,,"The mycobiota, bone marrow transplantation, and clinical outcomes",,,,,,,,,,,,,,
a55a499b-437d-4f9f-84a2-4924a31b4f66,,article,2026-04-22T20:34:08Z,2026-04-22T20:34:08Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/a55a499b-437d-4f9f-84a2-4924a31b4f66,,,,The role of autophagy gene Atg16L1 in allogeneic hematopoietic stem cell transplantation - Renewal - 1,,,,,,,,,,,,,,
a6998619-0bb0-4be9-ab75-61f0b4347b1b,,article,2026-04-22T20:34:08Z,2026-04-22T20:34:08Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.1038/s41375-019-0625-3,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/a6998619-0bb0-4be9-ab75-61f0b4347b1b,,,,Efficient treatment of murine acute GvHD by in vitro expanded donor regulatory T cells,,,0887-6924,,,,3,34,,,,,,
a6d28af9-9f81-4304-b587-8293e7da4b05,,article,2026-04-22T20:34:08Z,2026-04-22T20:34:08Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/a6d28af9-9f81-4304-b587-8293e7da4b05,,,,Immunobiology of Allogeneic Hematopoietic Cell Transplantation,,,,,,,,,,,,,,
a9ee66c0-8139-46ce-9e44-81554f3b0c6d,,article,2026-04-22T20:34:08Z,2026-04-22T20:34:08Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/a9ee66c0-8139-46ce-9e44-81554f3b0c6d,,,,Pilot Project 2: Social Correlates of Variation in Intestinal and Oral Microbiome Among Hematopoietic Stem Cell Transplant Patients: A Geographic Exploration in the City of Chicago,,,,,,,,,,,,,,
aee3a287-8b4c-4d6d-ba2f-fcb080585bd9,,article,2026-04-22T20:34:08Z,2026-04-22T20:34:08Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/aee3a287-8b4c-4d6d-ba2f-fcb080585bd9,,,,Microbiota Injury is Conditioning Regimen-Dependent in Allogeneic Hematopoietic Cell Transplantation Recipients,,,0268-3369,,,,SUPPL 1,56,,,,,,
bb73a02a-445d-4a1a-8a4e-2e845f0870b9,,article,2026-04-22T20:34:08Z,2026-04-22T20:34:08Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.1038/mt.2010.304,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/bb73a02a-445d-4a1a-8a4e-2e845f0870b9,,,,Is Human Cell Therapy Research Caught in a Mousetrap?,,,1525-0016,,,,2,19,,,,,,
bdbb2567-44f1-4ed8-8a47-44f78fd35739,,article,2026-04-22T20:34:08Z,2026-04-22T20:34:08Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/bdbb2567-44f1-4ed8-8a47-44f78fd35739,,,,Control of GVHD by Probiotics with individual Commensal Bacteria,,,,,,,,,,,,,,
c254915d-3826-4f30-8421-8d1efbb3d67b,,article,2026-04-22T20:34:08Z,2026-04-22T20:34:08Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.4049/jimmunol.2200120,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/c254915d-3826-4f30-8421-8d1efbb3d67b,,,,The Absence of IL-12R132 Expression on Recipient Nonhematopoietic Cells Diminishes Acute Graft-versus-Host Disease in the Gastrointestinal Tract,,,0022-1767,,,,4,210,,,,,,
c49d17af-d720-4a69-8a02-249f950bba1d,,article,2026-04-22T20:34:08Z,2026-04-22T20:34:08Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.1182/blood.v126.23.4319.4319,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/c49d17af-d720-4a69-8a02-249f950bba1d,,,,Influence of Prophylactic Antibiotics Aiming at Gut Decontamination on Gastrointestinal Graft-Versus-Host Disease and Overall Survival Following Allogeneic Haematopoietic Stem Cell Transplantation,,,0006-4971,,,,23,126,,,,,,
c749f31c-cd4f-4ea5-83da-622e1e0f34f6,,article,2026-04-22T20:34:08Z,2026-04-22T20:34:08Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.1182/blood-2024-210620,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/c749f31c-cd4f-4ea5-83da-622e1e0f34f6,,,,Omitting Ciprofloxacin Prophylaxis in Allogeneic Hematopoietic Stem Cell Transplantation Does Not Result in Inferior Outcomes,,,0006-4971,,,,,144,,,,,,
cd9906f1-eb1a-486b-8fed-58dc659b8b6c,,article,2026-04-22T20:34:08Z,2026-04-22T20:34:08Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.4061/2010/814326,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/cd9906f1-eb1a-486b-8fed-58dc659b8b6c,,,,The Role of Bacteria and Pattern Recognition Receptors in GvHD,,,2090-8040,,,,,2010,,,,,,
ce510c2d-46bc-4aba-b57b-bf0cc0ea042b,,article,2026-04-22T20:34:08Z,2026-04-22T20:34:08Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/ce510c2d-46bc-4aba-b57b-bf0cc0ea042b,,,,"The mycobiota, bone marrow transplantation, and clinical outcomes",,,,,,,,,,,,,,
ce655286-74ac-4f36-90fe-3bd7cf921d73,,article,2026-04-22T20:34:08Z,2026-04-22T20:34:08Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/ce655286-74ac-4f36-90fe-3bd7cf921d73,,,,Immunobiology of Allogeneic Hematopoietic Cell Transplantation,,,,,,,,,,,,,,
cec7ac73-ae35-4db4-beca-34ed862bad83,,article,2026-04-22T20:34:08Z,2026-04-22T20:34:08Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/cec7ac73-ae35-4db4-beca-34ed862bad83,,,,The colonic microbiota and immunity after hematopoietic stem cell transplantation,,,,,,,,,,,,,,
cf10f4b7-1f72-45f6-b1cb-d1690f228262,,article,2026-04-22T20:34:08Z,2026-04-22T20:34:08Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/cf10f4b7-1f72-45f6-b1cb-d1690f228262,,,,Effectiveness of Antibacterial Prophylaxis with Non-Absorbable Polymyxin B Compared to Levofloxacin after Allogeneic Hematopoietic Stem Cell Transplantation,,,0006-4971,,,,21,124,,,,,,
d036090e-2e04-444e-bfa6-8f62848a6091,,article,2026-04-22T20:34:08Z,2026-04-22T20:34:08Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.1038/s41598-025-85128-6,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/d036090e-2e04-444e-bfa6-8f62848a6091,,,,Influence of ESBL colonization status on gut microbiota composition during allogenic hematopoietic stem cell transplantation,,,2045-2322,,,,1,15,,,,,,
d20b94e6-bd0e-4e8f-ba95-ba55f4917c13,,article,2026-04-22T20:34:08Z,2026-04-22T20:34:08Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.1182/blood.v128.22.2225.2225,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/d20b94e6-bd0e-4e8f-ba95-ba55f4917c13,,,,Oral Vancomycin Is Highly Effective in Preventing Clostridium Difficile infection in Allogeneic Hematopoietic Stem Cell Transplant Recipients,,,0006-4971,,,,22,128,,,,,,
d5c632c5-540b-4e48-8d4d-1ef72662fc86,,article,2026-04-22T20:34:08Z,2026-04-22T20:34:08Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/d5c632c5-540b-4e48-8d4d-1ef72662fc86,,,,Propagation of graft vs. host disease through CD4+ T-cell cognate recognition of gastrointestinal microbiota,,,,,,,,,,,,,,
d5e2317d-01c9-4ec2-abf7-daecf45eac96,,article,2026-04-22T20:34:08Z,2026-04-22T20:34:08Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.1182/blood-2019-125433,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/d5e2317d-01c9-4ec2-abf7-daecf45eac96,,,,Oral Mucositis Is Associated with Distinctive Patterns of Oral Microbiota Injury in Patients Undergoing Allogeneic Hematopoietic Stem Cell Transplantation,,,0006-4971,,,,,134,,,,,,
d6e7112e-ef0d-46e6-b14f-2d9484c1694f,,article,2026-04-22T20:34:08Z,2026-04-22T20:34:08Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.1182/blood-2022-163303,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/d6e7112e-ef0d-46e6-b14f-2d9484c1694f,,,,Interventional Antibiotic Treatment Replacing Antibiotic Prophylaxis during Allogeneic Hematopoietic Stem Cell Transplantation Is Safe and Feasible: A Single-Center Analysis,,,0006-4971,,,,,140,,,,,,
dab8ed37-37e7-4d3a-bc79-52a4c7d03d26,,article,2026-04-22T20:34:08Z,2026-04-22T20:34:08Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.1182/blood.2025028418,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/dab8ed37-37e7-4d3a-bc79-52a4c7d03d26,,,,"Pretransplant targeting of TNFRSF25 and CD25 stimulates recipient Tregs in target tissues, ameliorating GVHD post-HSCT",,,0006-4971,,,,22,146,,,,,,
dcd0a37a-ce12-4254-8bb0-25736a0da54d,,article,2026-04-22T20:34:08Z,2026-04-22T20:34:08Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.3390/ijms232415962,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/dcd0a37a-ce12-4254-8bb0-25736a0da54d,,,,"Increased Intestinal Permeability and Stool Zonulin, Calprotectin and Beta-Defensin-2 Concentrations in Allogenic Hematopoietic Cell Transplantation Recipients",,,1661-6596,,,,24,23,,,,,,
dcf13051-73c5-45d2-bbdf-79b128bb77fa,,article,2026-04-22T20:34:08Z,2026-04-22T20:34:08Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.1038/s41467-018-06048-w,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/dcf13051-73c5-45d2-bbdf-79b128bb77fa,,,,Microbial metabolite sensor GPR43 controls severity of experimental GVHD,,,2041-1723,,,,,9,,,,,,
e46c4d92-6e9d-4158-b2c3-3ee6023e7913,,article,2026-04-22T20:34:08Z,2026-04-22T20:34:08Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.1016/j.ijrobp.2018.11.038,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/e46c4d92-6e9d-4158-b2c3-3ee6023e7913,,,,Regeneration After Radiation- and Immune-Mediated Tissue Injury Is Not Enhanced by Type III Interferon Signaling,,,0360-3016,,,,4,103,,,,,,
ea7d841c-7681-4bce-93d0-3b6ee2682b58,,article,2026-04-22T20:34:08Z,2026-04-22T20:34:08Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/ea7d841c-7681-4bce-93d0-3b6ee2682b58,,,,Project 6: Clinical Trials Focusing on Microbiota and Novel Cell Therapies,,,,,,,,,,,,,,
ebfb970c-4e2f-4a7f-a6b9-c59d7a07aea1,,article,2026-04-22T20:34:08Z,2026-04-22T20:34:08Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/ebfb970c-4e2f-4a7f-a6b9-c59d7a07aea1,,,,The role of autophagy gene Atg16L1 in allogeneic hematopoietic stem cell transplantation - Renewal - 1,,,,,,,,,,,,,,
ee2c86d7-ba75-4c43-95da-8febcb562ef1,,article,2026-04-22T20:34:08Z,2026-04-22T20:34:08Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.1111/ejh.13341,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/ee2c86d7-ba75-4c43-95da-8febcb562ef1,,,,Candida colonization is associated with severe acute GVHD in adult patients undergoing single-unit cord blood transplantation,,,0902-4441,,,,1,104,,,,,,
f1be9688-57ea-427a-a969-b26f3487ada8,,article,2026-04-22T20:34:08Z,2026-04-22T20:34:08Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.1182/blood-2018-99-110309,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/f1be9688-57ea-427a-a969-b26f3487ada8,,,,Pre-Transplant and Peri-d100 Gastrointestinal Dysbiosis Is Associated with the Subsequent Development of Chronic Graft-Versus-Host Disease,,,0006-4971,,,,,132,,,,,,
f23f0369-d68d-4830-bcef-1812e95d0f31,,article,2026-04-22T20:34:08Z,2026-04-22T20:34:08Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/f23f0369-d68d-4830-bcef-1812e95d0f31,,,,Characterization of oral bacterioma in patients undergoing allogeneic transplantation and correlation with clinical data,,,,,,,,,,,,,,
f2d95089-c785-4ac4-bb44-849b6f92a886,,article,2026-04-22T20:34:08Z,2026-04-22T20:34:08Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/f2d95089-c785-4ac4-bb44-849b6f92a886,,,,Characterizing Unmapped Reads to Decipher Microbiome Lead to Identification of Possible Dysbiosis in Fatal Graft-Versus-Host Disease of the Intestine,,,,,,,,,,,,,,
f40d3884-d09c-40d5-b3a0-2542a0ff4897,,article,2026-04-22T20:34:08Z,2026-04-22T20:34:08Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/f40d3884-d09c-40d5-b3a0-2542a0ff4897,,,,Project 6: Clinical Trials Focusing on Microbiota and Novel Cell Therapies,,,,,,,,,,,,,,
f40f28c9-caec-4016-ab5b-dcee884dccf5,,article,2026-04-22T20:34:08Z,2026-04-22T20:34:08Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/f40f28c9-caec-4016-ab5b-dcee884dccf5,,,,Fecal microbiota transplantation after allogeneic HSCT for curing recurrent Clostridium difficile infection: Why using the stem cell donor again?,,,0268-3369,,,,,51,,,,,,
f62ee72b-855e-4cda-b4ff-c904a57cc7b7,,article,2026-04-22T20:34:08Z,2026-04-22T20:34:08Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.1182/blood.2021010719,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/f62ee72b-855e-4cda-b4ff-c904a57cc7b7,,,,Alloreactive T cells deficient of the short-chain fatty acid receptor GPR109A induce less graft-versus-host disease,,,0006-4971,,,,15,139,,,,,,
079d7c1f-3b31-4b56-9eec-717454362af1,,article,2026-04-22T20:34:09Z,2026-04-22T20:34:09Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.1007/bf00232893,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/079d7c1f-3b31-4b56-9eec-717454362af1,,,,EFFECT OF SELECTIVE DECONTAMINATION OF THE DIGESTIVE-TRACT OF DONOR AND RECIPIENT ON THE OCCURRENCE OF MURINE DELAYED-TYPE GRAFT-VERSUS-HOST DISEASE,,,0300-8584,,,,3,177,,,,,,
0c34e079-9c24-423c-bc5f-2fb9cad1ed95,,article,2026-04-22T20:34:09Z,2026-04-22T20:34:09Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.1016/j.cellimm.2017.04.003,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/0c34e079-9c24-423c-bc5f-2fb9cad1ed95,,,,Assessment of mucosal integrity by quantifying neutrophil granulocyte influx in murine models of acute intestinal injury,,,0008-8749,,,,,316,,,,,,
0d6f577b-5a1d-49e2-87de-875a7a83b6f6,,article,2026-04-22T20:34:09Z,2026-04-22T20:34:09Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.1038/cddis.2016.399,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/0d6f577b-5a1d-49e2-87de-875a7a83b6f6,,,,Combined nifuroxazide and SAT05f therapy reduces graft-versus-host disease after experimental allogeneic bone marrow transplantation,,,2041-4889,,,,,7,,,,,,
125e921d-a5e1-4352-9c7b-acb4bdc86ad7,,article,2026-04-22T20:34:09Z,2026-04-22T20:34:09Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.25345/c5rb6wg22,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/125e921d-a5e1-4352-9c7b-acb4bdc86ad7,,,,MassIVE MSV000100719 - Immunomodulatory metabolites define gut microbiome recovery at day +100 after allogeneic HCT and associate with improved survival and reduced relapse risk,,,,,,,,,,,,,,
1a692dd9-d3b9-456a-b79d-b50a8fe8f15a,,article,2026-04-22T20:34:09Z,2026-04-22T20:34:09Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/1a692dd9-d3b9-456a-b79d-b50a8fe8f15a,,,,A novel and effective oral antibiotics treatment to the graft-versus-host disease model mouse.,,,0146-0404,,,,9,60,,,,,,
22c29a91-8703-4425-90f7-2a227f8c4d34,,article,2026-04-22T20:34:09Z,2026-04-22T20:34:09Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/22c29a91-8703-4425-90f7-2a227f8c4d34,,,,EXPERIMENTAL AND CLINICAL GNOTOBIOTICS - INFLUENCE OF THE MICROFLORA ON GRAFT-VERSUS-HOST DISEASE AFTER ALLOGENEIC BONE-MARROW TRANSPLANTATION,,,0025-7850,,,,3-4,23,,,,,,
23f18b92-5648-46d0-9854-edb43d335e10,,article,2026-04-22T20:34:09Z,2026-04-22T20:34:09Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/23f18b92-5648-46d0-9854-edb43d335e10,,,,Graft-Versus-Host Disease Alters Intestinal Microbial Ecology by Inhibiting Production of Enteric Defensins,,,0006-4971,,,,21,116,,,,,,
30c8b9c5-8b7d-4313-8cf2-f449373e44c9,,article,2026-04-22T20:34:09Z,2026-04-22T20:34:09Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/30c8b9c5-8b7d-4313-8cf2-f449373e44c9,,,,"Intestinal Microbiota Injury during Allo-Hsct Is Generalizable across Transplantation Centers and Is Associated with Increased Mortality, Broad-Spectrum Antibiotics, and Decreased Calorie Intake",,,0006-4971,,,,,130,,,,,,
324b78ab-ecb4-40bf-9b5d-2a24d7231ef7,,article,2026-04-22T20:34:09Z,2026-04-22T20:34:10Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.3389/fimmu.2022.857400.s002,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/324b78ab-ecb4-40bf-9b5d-2a24d7231ef7,,,,Image_2_Low Intestinal IL22 Associates With Increased Transplant-Related Mortality After Allogeneic Stem Cell Transplantation.tif,,,,,,,,,,,,,,
33557be2-ab20-41ac-9472-c8f0ed2bd272,,article,2026-04-22T20:34:09Z,2026-04-22T20:34:09Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/33557be2-ab20-41ac-9472-c8f0ed2bd272,,,,The role of the intestinal microbiome in allogeneic hematopoietic cell transplantation.,,,0008-5472,,,,8,80,,,,,,
380d1ad8-4ac2-44e1-b257-44f7e505e854,,article,2026-04-22T20:34:09Z,2026-04-22T20:34:09Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/380d1ad8-4ac2-44e1-b257-44f7e505e854,,,,Clinical Trials of Allogeneic Transplantation for Inherited Immune Deficiencies,,,,,,,,,,,,,,
381db697-71bd-4485-a926-23e119528026,,article,2026-04-22T20:34:09Z,2026-04-22T20:34:09Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/381db697-71bd-4485-a926-23e119528026,,,,BONE-MARROW TRANSPLANTATION,,,0041-1345,,,,1,9,,,,,,
3b594fdd-711d-475b-b1bf-c99fbc1ba785,,article,2026-04-22T20:34:09Z,2026-04-22T20:34:09Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/3b594fdd-711d-475b-b1bf-c99fbc1ba785,,,,Project 2: REG3A Regulation of GI GVHD,,,,,,,,,,,,,,
3e8d826f-5b93-4723-890e-5f7afdb7f93c,,article,2026-04-22T20:34:09Z,2026-04-22T20:34:09Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/3e8d826f-5b93-4723-890e-5f7afdb7f93c,,,,Microbiota mechanisms and biomarkers in GVHD,,,,,,,,,,,,,,
41e9411b-137b-41bd-8a05-3a2258e612d6,,article,2026-04-22T20:34:09Z,2026-04-22T20:34:09Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/41e9411b-137b-41bd-8a05-3a2258e612d6,,,,Immune reconstitution following autologous and allogeneic stem cell transplant,,,,,,,,,,,,,,
449170b0-8314-4621-b0d0-ffa9fbd70a8c,,article,2026-04-22T20:34:09Z,2026-04-22T20:34:09Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/449170b0-8314-4621-b0d0-ffa9fbd70a8c,,,,Cellular and Molecular Studies of Bone Marrow Transplant,,,,,,,,,,,,,,
46305130-8200-485a-a7e7-6c65c5f776b1,,article,2026-04-22T20:34:09Z,2026-04-22T20:34:09Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.1038/ni.3400,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/46305130-8200-485a-a7e7-6c65c5f776b1,,,,Gut microbiome-derived metabolites modulate intestinal epithelial cell damage and mitigate graft-versus-host disease,,,1529-2908,,,,5,17,,,,,,
46c74ecf-242d-47ac-9aa3-a9844f038288,,article,2026-04-22T20:34:09Z,2026-04-22T20:34:10Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,10.3389/fimmu.2022.857400.s001,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/46c74ecf-242d-47ac-9aa3-a9844f038288,,,,Image_1_Low Intestinal IL22 Associates With Increased Transplant-Related Mortality After Allogeneic Stem Cell Transplantation.tif,,,,,,,,,,,,,,
470677ab-41d4-4952-8a8e-bd80215f9de6,,article,2026-04-22T20:34:09Z,2026-04-22T20:34:09Z,sophie.huebler@utah.edu (Sophie Huebler),,false,,,false,,,,,,,,,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/470677ab-41d4-4952-8a8e-bd80215f9de6,,,,Project 6: Clinical Trials Focusing on Microbiota and Novel Cell Therapies,,,,,,,,,,,,,,
